#TSV
#============Begin of sheet============
@Sheet=GuideActionIdMap
ID	Index
20315	2	5	1				174716	派生劫·必灭刺枪	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	3
20401	2	6	1				53011	锻造晓风短剑	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备锻造。		4
20402	2	3	1				53011	升级晓风短剑	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备升级。		4
20403	2	5	1				53012	派生荆棘短剑	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备派生。	100101	4
20404	2	11	1				100000604	装备紧急回避.临战	在武器（H）面板可以装备武器奥义，片手大部分时间都处于拔刀状态，紧急回避.临战在躲避后不会收刀，比较适合片手。		4
20405	2	11	1				100403201	装备伏虎击	在武器（H）面板可以装备武器奥义，装备片手奥义伏虎击。		4
20406	2	11	1				100403401	装备降龙击	在武器（H）面板可以装备武器奥义，装备片手奥义降龙击。		4
20407	2	8	1	4			0	换为MHO模式	在武器（H）面板可以进行武器风格切换，片手的机动性较高，不需要激斗模式也能保持较高的安全性。		4
20408	2	5	1				132002	派生荆棘短剑【涓】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	100102	4
20409	2	5	1				133002	派生荆棘短剑【湍】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	401003	4
20410	2	6	1				53013	锻造骨片手	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集足量怪物素材后，可前往雷欧处进行装备锻造。		4
20411	2	5	1				131003	派生骨片手【髋】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		4
20412	2	5	1				132003	派生骨片手【椎】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		4
20413	2	5	1				53736	派生劫·屠夫	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	4
20414	2	5	1				133716	派生劫·屠夫【裂断】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	4
20415	2	5	1				134716	派生劫·屠夫【肢解】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	4
20501	2	6	1				51011	锻造晓风弩炮	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备锻造。		5
20502	2	3	1				51011	升级晓风弩炮	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备升级。		5
20503	2	5	1				51012	派生入潜重枪	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备派生。	100101	5
20504	2	11	1				100000602	装备紧急回避	在武器（H）面板可以装备武器奥义，弩炮需要积极调整站位，紧急回避在躲避后可以自动收刀，比较适合弩炮走位。		5
20505	2	11	1				100506001	装备蹲射	在武器（H）面板可以装备武器奥义，装备弩炮奥义蹲射。		5
20506	2	11	1				100503601	装备征龙弹·击	在武器（H）面板可以装备武器奥义，装备弩炮奥义征龙弹·击。		5
20507	2	8	1	5			0	换为MHO模式	在武器（H）面板可以进行武器风格切换，弩炮的机动性较高，不需要激斗模式也能保持较高的安全性。		5
20508	2	5	1				51131	派生兽咆	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	100105	5
20509	2	5	1				113121	派生兽咆【战慄】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	401004	5
20510	2	6	1				51013	锻造爬虫弩	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集足量怪物素材后，可前往雷欧处进行装备锻造。		5
20511	2	5	1				111003	派生爬虫弩II	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		5
20512	2	5	1				112003	派生爬虫弩III	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		5
20513	2	5	1				51736	派生劫·隼	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	5
20514	2	5	1				113716	派生劫·隼【幻想】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	5
20515	2	5	1				114716	派生劫·隼【幻象】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	5
20601	2	6	1				55011	锻造晓风双剑	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备锻造。		6
20602	2	3	1				55011	升级晓风双剑	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备升级。		6
20603	2	5	1				55012	派生原生双剑	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备派生。	100101	6
20604	2	11	1				100000604	装备紧急回避.临战	在武器（H）面板可以装备武器奥义，双刀大部分时间都处于拔刀状态，紧急回避.临战在躲避后不会收刀，比较适合双刀。		6
20605	2	11	1				100600143	装备流水斩	在武器（H）面板可以装备武器奥义，装备双刀奥义流水斩。		6
20606	2	11	1				100600141	装备断空刃	在武器（H）面板可以装备武器奥义，装备双刀奥义断空刃。。		6
20607	2	8	1	6			0	换为MHO模式	在武器（H）面板可以进行武器风格切换，双刀的机动性较高，不需要激斗模式也能保持较高的安全性。		6
20608	2	5	1				152002	派生原生双剑【涓】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	100102	6
20609	2	5	1				153002	派生原生双剑【湍】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	401003	6
20610	2	6	1				55014	锻造骨双刀	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集足量怪物素材后，可前往雷欧处进行装备锻造。		6
20611	2	5	1				151004	派生骨双刀【髋】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		6
20612	2	5	1				152004	派生骨双刀【椎】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		6
20613	2	5	1				55736	派生劫·无影	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	6
20614	2	5	1				153716	派生劫·无形	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	6
20615	2	5	1				154716	派生劫·无声	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	6
20701	2	6	1				52011	锻造晓风太刀	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备锻造。		7
20702	2	3	1				52011	升级晓风太刀	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备升级。		7
20703	2	5	1				52012	派生河源薙	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备派生。	100101	7
20704	2	11	1				100000604	装备紧急回避.临战	在武器（H）面板可以装备武器奥义，太刀大部分时间都处于拔刀状态，紧急回避.临战在躲避后不会收刀，比较适合太刀。		7
20705	2	11	1				100702202	装备牙突	在武器（H）面板可以装备武器奥义，装备太刀奥义牙突。		7
20706	2	11	1				100701900	装备断风斩	在武器（H）面板可以装备武器奥义，装备太刀奥义断风斩。		7
20707	2	8	1	7			1	换为激斗模式	在武器（H）面板可以进行武器风格切换，太刀触发激斗状态后的招式性能非常出色，激斗模式可以让太刀更好的发挥其灵活性。		7
20708	2	5	1				122002	派生河源薙【涓】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	100102	7
20709	2	5	1				123002	派生河源薙【湍】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	401003	7
20710	2	6	1				52013	锻造骨太刀	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集足量怪物素材后，可前往雷欧处进行装备锻造。		7
20711	2	5	1				121003	派生骨太刀【髋】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		7
20712	2	5	1				122003	派生骨太刀【椎】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		7
20713	2	5	1				52736	派生劫·械刃	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	7
20714	2	5	1				123716	派生劫·黄铜械刃	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	7
20715	2	5	1				124716	派生劫·冶金械刃	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	7
20801	2	6	1				56001	锻造晓风竹笛	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备锻造。		8
20802	2	3	1				56001	升级晓风竹笛	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备升级。		8
20803	2	5	1				56002	派生荣枯笛	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备派生。	100101	8
20804	2	11	1				100000604	装备紧急回避.临战	在武器（H）面板可以装备武器奥义，狩猎笛大部分时间都处于拔刀状态，紧急回避.临战在躲避后不会收刀，比较适合狩猎笛。		8
20805	2	11	1				100800031	装备镇龙音	在武器（H）面板可以装备武器奥义，装备狩猎笛奥义镇龙音。		8
20806	2	11	1				100800040	装备驱龙音	在武器（H）面板可以装备武器奥义，装备狩猎笛奥义驱龙音。		8
20807	2	8	1	8			0	换为MHO模式	在武器（H）面板可以进行武器风格切换，狩猎笛的机动性较高，不需要激斗模式也能保持较高的安全性。		8
20808	2	5	1				162002	派生荣枯笛【涓】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	100102	8
20809	2	5	1				163002	派生荣枯笛【湍】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	401003	8
20810	2	6	1				56003	锻造骨笛	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集足量怪物素材后，可前往雷欧处进行装备锻造。		8
20811	2	5	1				161003	派生骨笛【髋】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		8
20812	2	5	1				162003	派生骨笛【椎】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		8
20813	2	5	1				56736	派生劫·爆音	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	8
20814	2	5	1				163716	派生劫·爆音【鸣】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	8
20815	2	5	1				164716	派生劫·爆音【噪】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	8
20901	2	6	1				58001	锻造晓风竹铳	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备锻造。		9
20902	2	3	1				58001	升级晓风竹铳	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备升级。		9
20903	2	5	1				58002	派生源溯铳枪	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备派生。	100101	9
20904	2	11	1				100000602	装备紧急回避	在武器（H）面板可以装备武器奥义，铳枪的机动性非常低，紧急回避在躲避后可以自动收刀，非常适合躲避后再追击怪物。		9
20905	2	11	1				100901601	装备粒子爆弹	在武器（H）面板可以装备武器奥义，装备铳枪奥义粒子爆弹。		9
20906	2	11	1				100901604	装备喷射突进	在武器（H）面板可以装备武器奥义，装备铳枪奥义喷射突进。		9
20907	2	8	1	9			0	换为MHO模式	在武器（H）面板可以进行武器风格切换，铳枪的防御性能较高，不需要激斗模式也能保持较高的安全性。		9
20908	2	5	1				182002	派生源溯铳枪【涓】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	100102	9
20909	2	5	1				183002	派生源溯铳枪【湍】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	401003	9
20910	2	6	1				58003	锻造骨制铳枪	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集足量怪物素材后，可前往雷欧处进行装备锻造。		9
20911	2	5	1				181003	派生骨制铳枪【髋】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		9
20912	2	5	1				182003	派生骨制铳枪【椎】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		9
20913	2	5	1				58736	派生劫·掣爪	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	9
20914	2	5	1				183716	派生劫·掣爪【末】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	9
20915	2	5	1				184716	派生劫·掣爪【灭】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	9
21001	2	6	1				59011	锻造晓风弓	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备锻造。		10
21002	2	3	1				59011	升级晓风弓	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备升级。		10
21003	2	5	1				59012	派生川流破	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集足量怪物素材后，可前往雷欧处进行装备派生。	100101	10
21004	2	11	1				100000604	装备紧急回避.临战	在武器（H）面板可以装备武器奥义，弓大部分时间都处于拔刀状态，紧急回避.临战在躲避后不会收刀，比较适合弓。		10
21005	2	11	1				101000801	装备灭杀一线	在武器（H）面板可以装备武器奥义，装备弓奥义灭杀一线。		10
21006	2	11	1				101000412	装备秘箭	在武器（H）面板可以装备武器奥义，装备弓奥义秘箭。		10
21007	2	8	1	10			0	换为MHO模式	在武器（H）面板可以进行武器风格切换，弓的机动性较高，不需要激斗模式也能保持较高的安全性。		10
21008	2	5	1				192002	派生川流破【涓】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	100102	10
21009	2	5	1				193002	派生川流破【湍】	河狸兽狩猎难度低，武器性价比尚可，是很适合新手猎人开荒的武器。收集指定怪物素材后，可前往雷欧处进行装备派生。	401003	10
21010	2	6	1				59013	锻造速射弓	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集足量怪物素材后，可前往雷欧处进行装备锻造。		10
21011	2	5	1				191003	派生速射弓I	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		10
21012	2	5	1				192003	派生速射弓II	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。		10
21013	2	5	1				59736	派生劫·棘射	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	10
21014	2	5	1				193716	派生劫·棘射【无限】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	10
21015	2	5	1				194716	派生劫·棘射【崩坏】	劫龙的武器在低星级的怪物中性能非常出色，用来过渡是非常好的选择。收集指定怪物素材后，可前往雷欧处进行装备派生。	410024	10
30101	3	2	1				75191;75192;75193;75194;75195	装备初心者猎装（近战）	打开背包（I）在仓库/装备页签内可找到获得的装备，该装备防御提升的效果很明显，请尽快穿齐装备哦~		1
30102	3	3	1				75191;75192;75193;75194;75195	升级初心者猎装（近战）	升级装备可以提升防御，尽快把初心者猎装升到50级吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		1
30103	3	2	1				75011;75012;75013;75014;75015	装备拔刀流猎装（近战）	在屏幕右下角的统一商店可购买流派猎装，打开背包（I）在仓库/装备页签内可找到获得的装备，拔刀术技能对于大剑的攻击提升非常明显。		1
30104	3	3	1				75011;75012;75013;75014;75015	升级拔刀流猎装（近战）	升级装备可以提升防御，尽快升级猎装吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		1
30105	3	12	1				1010	激活防御力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30106	3	12	1				1047	激活回复速度+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30107	3	12	1				1192	激活野外生存	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30108	3	12	1				1234	激活大胃王	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30109	3	12	1				1267	激活草药达人	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30110	3	12	1				1038	激活体力强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30111	3	12	1				1110	激活饥饿感减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30112	3	12	1				1001	激活攻击力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30113	3	12	1				1011	激活防御力提升（中）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30114	3	12	1				1019	激活见切+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30115	3	12	1				1034	激活探知	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30116	3	12	1				1048	激活回复速度+2	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30117	3	12	1				1057	激活水属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30118	3	12	1				1061	激活火属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30119	3	12	1				1065	激活雷属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30120	3	12	1				1069	激活龙属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30121	3	12	1				1073	激活冰属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30122	3	12	1				1084	激活毒减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30123	3	12	1				1180	激活广域化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30124	3	12	1				1207	激活耐寒	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30125	3	12	1				1237	激活水属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30126	3	12	1				1241	激活火属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30127	3	12	1				1245	激活雷属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30128	3	12	1				1249	激活龙属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30129	3	12	1				1253	激活冰属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30130	3	12	1				1264	激活回复药效增加	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		1
30201	3	2	1				75191;75192;75193;75194;75195	装备初心者猎装（近战）	打开背包（I）在仓库/装备页签内可找到获得的装备，该装备防御提升的效果很明显，请尽快穿齐装备哦~		2
30202	3	3	1				75191;75192;75193;75194;75195	升级初心者猎装（近战）	升级装备可以提升防御，尽快把初心者猎装升到50级吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		2
30203	3	2	1				75031;75032;75033;75034;75035	装备集中流·贰猎装（近战）	在屏幕右下角的统一商店可购买流派猎装，打开背包（I）在仓库/装备页签内可找到获得的装备，大锤主要攻击手段是3级蓄力的大地一击，集中技能可以加快蓄力速度，是非常适合大锤的猎装。		2
30204	3	3	1				75031;75032;75033;75034;75035	升级集中流·贰猎装（近战）	升级装备可以提升防御，尽快升级猎装吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		2
30205	3	12	1				3010	激活防御力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30206	3	12	1				3047	激活回复速度+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30207	3	12	1				3192	激活野外生存	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30208	3	12	1				3234	激活大胃王	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30209	3	12	1				3267	激活草药达人	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30210	3	12	1				3038	激活体力强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30211	3	12	1				3110	激活饥饿感减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30212	3	12	1				3001	激活攻击力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30213	3	12	1				3011	激活防御力提升（中）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30214	3	12	1				3019	激活见切+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30215	3	12	1				3034	激活探知	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30216	3	12	1				3048	激活回复速度+2	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30217	3	12	1				3057	激活水属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30218	3	12	1				3061	激活火属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30219	3	12	1				3065	激活雷属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30220	3	12	1				3069	激活龙属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30221	3	12	1				3073	激活冰属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30222	3	12	1				3084	激活毒减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30223	3	12	1				3113	激活体术+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
