#TSV
#============Begin of sheet============
@Sheet=LevelInfo
LevelID	BGType	MapID	LevelMode	LevelName	UIShowLevelTarget	ShowMonsterName	ShowMonsterID	UIDropList	DailyFirstUIDropList	UIWarningDropList	UIEntrustNpc	LevelDesc	Difficulty	LevelLv	MonsterLv	IsStarHunt	关联活动ID	解锁类型	基本解锁条件类别	基本解锁条件参数	额外解锁条件1类别	额外解锁条件1参数1	额外解锁条件1参数2	额外解锁条件2类别	额外解锁条件2参数1	额外解锁条件2参数2	需求等级类别	需求等级参数	消耗狩猎券	支付契约金	额外需求条件类别	需求条件参数1	需求条件参数2	允许匹配的武器等级	允许匹配的防具等级总和	HunterBox	MonsterOverView	FinishCountDown	InitScore	BossID	WeatherID	QuestMode	逻辑关卡组ID	逻辑关卡组Name	monsterlevel_rule	BOSS_match	BOSS_攻击系数	BOSS_属性攻击系数	BOSS_HP系数	BOSS_等级浮动	小怪_match	小怪_攻击系数	小怪_属性攻击系数	小怪_HP系数	小怪_等级浮动	BOSS多人因子开关	小怪多人因子开关	BossPBMul	BossLBMul	BossFDMul	BossPoisonMul	BossParalysisMul	BossSleepMul	BossDynamiteMul	BossStunMul	BossPoisonOpen	BossParalysisOpen	BossSleepOpen	BossDynamiteisOpen	BossStunOpen	OffcerLv	OffcierHR	WarningGroupID	EnableLemonSystem	DisableCatFood	EnableSoulStone	BigRandLvMin	BigRandLvMax	BigRandWeaponLvMin	BigRandWeaponLvMax	BigRandArmorLvMin	BigRandArmorLvMax	WeaponLimit	狩猎包开关	解锁等级	需求玩家等级
203011	1	1003	8	[贺菲与沙雷鸟]	帮助贺菲狩猎沙雷鸟	[贺菲与沙雷鸟]	69999						1	50	50												需求人物等级	9999										60		60090	301	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	60	0					60	50	60	50	250	250				
203012	1	1003	8	[竞技比赛]	狩猎沙雷鸟，完成竞技比赛	[竞技比赛]	69999	21113;21086				前往狩猎场完成特殊剧情任务	1	70	70			1			关卡完成解锁	202009					需求人物等级	1	1		需求任务	116						60		60090	301	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	80	0					80	50	80	50	350	250				
203013	1	1003	8	[少女猎人莉莉]	与莉莉一起狩猎黄速龙王	[少女猎人莉莉]	69999						1	70	70												需求人物等级	9999										60		60060	301	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	80	0					80	42	80	42	350	210				
203014	1	1003	8	[贺菲的菜单]	狩猎黄速龙王，以完成贺菲的菜单	[贺菲的菜单]	69999						1	70	70			1			关卡完成解锁	100293					需求人物等级	9999										60		60060	301	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	80	0					80	50	80	50	350	250				
203015	1	1003	8	[沙之怒号]	接受教官的考验，狩猎沙雷鸟与沙狸兽	[沙之怒号]	69999	21113;21086				前往狩猎场完成特殊剧情任务	1	70	70			1			关卡完成解锁	206007					需求人物等级	1	1		需求任务	120						60		60090;60011	301	8			0	1	0.8	1	0.5	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	80	0					80	50	80	50	350	250				
203016	1	1003	8	[久违的共斗]	共斗再开，狩猎沙龙王	[久违的共斗]	69999						1	70	70												需求人物等级	9999										60		60110	301	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	80	0					80	71	80	71	350	355				
203017	1	1003	10	剧情委托map03-017		鬼狩蛛	60050						2	0	0												需求人物等级	9999										60		60050	301	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
203018	1	1003	10	剧情委托map03-018		鬼狩蛛	60050						2	0	0												需求人物等级	9999										60		60050	301	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
203019	1	1003	10	剧情委托map03-019		鬼狩蛛	60050						2	0	0												需求人物等级	9999										60		60050	301	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
203020	1	1003	10	剧情委托map03-020		鬼狩蛛	60050						2	0	0												需求人物等级	9999										60		60050	301	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
203021	1	1003	4	迷失在沙海尽头	狩猎沙狸兽	沙狸兽	60011	19994;21454;21451;19998;1587					2	20	30			1	需求人物等级	20							需求人物等级	20	2					20	75			60		60011	301	4			0	1	0.93	1	0.7	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	30	0		0			30	50	30	50	100	250				
203022	1	1003	4	超忙碌！热砂战线！	狩猎黄速龙王与沙狸兽	黄速龙王;沙狸兽	60060;60011	19994;21454;21451;19998;1587					2	20	30			1	需求人物等级	20							需求人物等级	20	2					20	75			60		60060;60011	301	4			0	1	0.93	1	0.45	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	30	0		0			30	50	30	50	100	250				
203023	1	1003	4	浮游掠食者	狩猎沙龙王	沙龙王	60110	19994;21454;21451;19998;1587					2	30	40			1	需求人物等级	30							需求人物等级	30	2					30	125			60		60110	301	4			0	1	0.93	1	0.85	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	40	0		0			40	60	40	60	150	300				
203024	1	1003	4	枯海龙鸣	狩猎两只沙龙王	沙龙王;沙龙王	60110;60110	19994;21454;21451;19998;1587					2	30	40			1	需求人物等级	30							需求人物等级	30	2					30	125			60		60110;60110	301	4			0	1	0.93	1	0.5	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	40	0		0			40	60	40	60	150	300				
203025	1	1003	4	解除！飞行禁区！	狩猎沙雷鸟	沙雷鸟	60090	19994;21454;21451;19998;1587					2	30	40			1	需求人物等级	30							需求人物等级	30	2					30	125			60		60090	301	4			0	1	0.93	1	0.95	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	40	0		0			40	60	40	60	150	300				
203026	1	1003	4	沙尘中的暴走族	狩猎沙雷鸟与黄速龙王	沙雷鸟;黄速龙王	60090;60060	21115;21118;21454;19998;1587					3	120	120	1		1	需求人物等级	120							需求人物等级	120	1					110	525			60		60090;60060	301	4			0	1	1	1	0.5	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	130	50		0			130	150	130	150	600	750		11132		
203027	1	1003	4	穹之碧落，狱之黄泉	狩猎沙龙王与沙雷鸟	沙龙王;沙雷鸟	60110;60090	21114;21087;21454;19998;1587					2	80	80			1	需求人物等级	80							需求人物等级	80	1					70	325			60		60110;60090	301	4			0	1	1	1	0.5	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	90	45		0			90	110	90	110	400	550		11133		
203028	1	1003	4	夜露死苦	狩猎劫龙和苍火龙	劫龙;苍火龙	60470;60251	21115;21118;21454;19998;1587					2	130	130			1			多关卡完成解锁	407013;401004;220017;208024					需求人物等级	120	1					120	575			60		60470;60251	1701	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	140	50					140	160	140	160	650	800		11280		
203029	1	1003	10	王立委托map03-009		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203030	1	1003	10	王立委托map03-010		鬼狩蛛	60050						2	0	0												需求人物等级	9999										60		60050	301	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
203031	1	1003	10	王立委托map03-011		鬼狩蛛	60050						2	0	0												需求人物等级	9999										60		60050	301	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
203032	1	1003	10	王立委托map03-012		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203033	1	1003	10	王立委托map03-013		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203034	1	1003	10	王立委托map03-014		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203035	1	1003	10	王立委托map03-015		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203036	1	1003	10	王立委托map03-016		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203037	1	1003	10	王立委托map03-017		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203038	1	1003	10	王立委托map03-018		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203039	1	1003	10	王立委托map03-019		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203040	1	1003	10	王立委托map03-020		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203041	1	1003	10	王立委托map03-021		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203042	1	1003	10	王立委托map03-022		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203043	1	1003	10	王立委托map03-023		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203044	1	1003	10	王立委托map03-024		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203045	1	1003	4	黄速龙的讨伐	讨伐黄速龙	黄速龙	50070						1	20	20			1	需求人物等级	20							需求人物等级	20	1									20		50070	304	4			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	30	0					30	50	30	50	100	250				
203046	1	1003	4	沙龙的讨伐	讨伐沙龙	沙龙	50190						1	20	20	1		1	需求人物等级	20							需求人物等级	20	1									20		50190	301	4			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	30	0					30	50	30	50	100	250				
203047	1	1003	10	王立委托map03-027		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203048	1	1003	10	王立委托map03-028		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203049	1	1003	10	王立委托map03-029		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
203050	1	1003	10	王立委托map03-030		鬼狩蛛	60050						2	40	40												需求人物等级	9999										60		60050	301	10			0	1	1	1	1	0	1	1.3	1	1.3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204001	1	1004	8	[骑士、如临大敌]	狩猎毒怪鸟与野生梅露	[骑士、如临大敌]	60070	21115;21118;19995;19998;21454;21451				前往狩猎场完成特殊剧情任务	1	125	125			1			关卡完成解锁	206002					需求人物等级	1	1		需求任务	695						60		60070	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	135	45					135	110	135	110	625	550				
204002	1	1004	8	[霞隐娑婆]	狩猎霞龙	[霞隐娑婆]	60330	21115;21118;19995;19998;21454;21451				前往狩猎场完成特殊剧情任务	1	125	125			1			关卡完成解锁	211004					需求人物等级	1	1		需求任务	705						60		60330	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	135	45					135	110	135	110	625	550				
204003	1	1004	10	毒鸟的反攻		毒怪鸟	60070						2	19	19												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	29	0					29	49	29	49	95	245				
204004	1	1004	10	种群崛起		桃毛兽王;大野猪王	60080;60030						2	24	24												需求人物等级	9999										60		60080;60030	401	10			1	1	1.8	1	0.5	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	34	0					34	54	34	54	120	270				
204005	1	1004	10	英雄年代②		桃毛兽王	60080						2	24	24												需求人物等级	9999										60		60080	401	10			1	1	1.8	1	1.2	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	34	0					34	54	34	54	120	270				
204006	1	1004	10	搬蛋测试		毒怪鸟	69999						2	24	24												需求人物等级	9999										60		60070	401	10			1	1	1	1	0.8	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	34	0					34	54	34	54	120	270				
204007	1	1004	10	搬蛋测试		毒怪鸟	69999						2	24	24												需求人物等级	9999										60		60070	401	10			1	1	1	1	0.8	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	34	0					34	54	34	54	120	270				
204008	1	1004	8	[友情的羁绊]	狩猎桃毛兽王	[友情的羁绊]	69999	21112;21085				前往狩猎场完成特殊剧情任务	1	40	40			1			关卡完成解锁	100465					需求人物等级	1	1		需求任务	84						60		60080	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	40	50	40	200	200				
204009	1	1004	8	[调查-昆贝尔沼泽]	协助女学士调查，讨伐出没的怪物	[调查-昆贝尔沼泽]	69999						1	30	30			1			关卡完成解锁	100692					需求人物等级	9999										10		69999	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	40	0					40	45	40	45	150	225				
204010	1	1004	8	[至尊美味的肉]	狩猎红速龙王	[至尊美味的肉]	69999	21112;21085				前往狩猎场完成特殊剧情任务	1	50	50			1			关卡完成解锁	100396					需求人物等级	1	1		需求任务	96						60		60022	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	60	0					60	50	60	50	250	250				
204011	1	1004	8	[粉色的赠礼]	讨伐桃毛兽	[粉色的赠礼]	69999						1	50	50			1			关卡完成解锁	204008					需求人物等级	9999										10		50220	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	60	0					60	48	60	48	250	240				
204012	1	1004	8	[追击红色杀手]	狩猎红速龙王	[追击红色杀手]	69999						1	50	50			1			关卡完成解锁	100496					需求人物等级	9999										60		60022	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	60	0					60	51	60	51	250	255				
204013	1	1004	8	[高级试炼]	狩猎大名盾蟹	[高级试炼]	69999	21113;21086				前往狩猎场完成特殊剧情任务	1	60	60			1			关卡完成解锁	100291					需求人物等级	1	1		需求任务	117						60		60100	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	70	0					70	50	70	50	300	250				
204014	1	1004	8	[制霸昆贝尔]	狩猎大名盾蟹与桃毛兽王	[制霸昆贝尔]	69999	21113;21086				前往狩猎场完成特殊剧情任务	1	60	60			1			关卡完成解锁	100194					需求人物等级	1	1		需求任务	121						60		60100;60080	401	8			0	1	0.9	1	0.54	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	70	0					70	60	70	60	300	300				
204015	1	1004	8	[猎人与工匠的约定]	狩猎毒怪鸟	[猎人与工匠的约定]	69999	21113;21086				前往狩猎场完成特殊剧情任务	1	70	70			1			关卡完成解锁	203015					需求人物等级	1	1		需求任务	123						60		60070	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	80	0					80	50	80	50	350	250				
204016	1	1004	8	[与埃兰的初次组队]	狩猎电龙	[与埃兰的初次组队]	69999	21113;21086				前往狩猎场完成特殊剧情任务	1	85	85			1			关卡完成解锁	281050					需求人物等级	1	1		需求任务	164						60		60120	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	95	0					95	60	95	60	425	300				
204017	1	1004	8	[驱逐臭气的菇]	狩猎毒怪鸟	[驱逐臭气的菇]	69999	21113;21086				前往狩猎场完成特殊剧情任务	1	85	85			1			关卡完成解锁	206009					需求人物等级	1	1		需求任务	186						60		60070	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	95	0					95	60	95	60	425	300				
204018	1	1004	8	[三倍速之赤红]	狩猎红速龙王	[三倍速之赤红]	69999	21113;21086				前往狩猎场完成特殊剧情任务	1	95	95			1			关卡完成解锁	207009					需求人物等级	1	1		需求任务	211						60		60022	401	8			0	1	0.9	1	0.9	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	105	0					105	70	105	70	475	350				
204019	1	1004	8	[沼泽的奇面族]	讨伐奇面族	[沼泽的奇面族]	69999						1	95	95			1			关卡完成解锁	100396					需求人物等级	9999										10		50200	401	8			0	1	0.9	1	0.8	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	105	0					105	50	105	50	475	250				
204020	1	1004	10	剧情委托map04-020		毒怪鸟	60070						2	40	45												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204021	1	1004	4	穿行猛毒中的巨大蟹	狩猎大名盾蟹与毒怪鸟	大名盾蟹;毒怪鸟	60100;60070	21114;21087;21454;19998;1587					2	85	85	1		1	需求人物等级	85							需求人物等级	85	1					75	350			60		60100;60070	401	4			0	1	0.93	1	0.5	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	95	47		0			95	115	95	115	425	575		11134		
204022	1	1004	4	难知如阴，动如雷霆	狩猎电龙与毒怪鸟	电龙;毒怪鸟	60120;60070	19994;21454;21451;19998;1587					2	40	55			1	需求人物等级	40							需求人物等级	40	2					40	175			60		60120;60070	401	4			0	1	1	1	0.55	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0		0			50	70	50	70	200	350				
204023	1	1004	4	紫雾缭绕	狩猎两只红速龙王	红速龙王;红速龙王	60022;60022	21115;21118;21454;19998;1587					3	120	120			1	需求人物等级	120							需求人物等级	120	1					110	525			60		60022;60022	401	4			0	1	1	1	0.5	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	130	50		0			130	150	130	150	600	750		11135		
204024	1	1004	4	极光幻影	狩猎毒怪鸟	毒怪鸟	60070	19994;21454;21451;19998;1587					2	20	30			1	需求人物等级	20							需求人物等级	20	2					20	75			60		60070	401	4			0	1	1	1	0.8	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	30	0		0			30	50	30	50	100	250				
204025	1	1004	4	灾厄奏鸣曲	狩猎毒怪鸟与红速龙王	毒怪鸟;红速龙王	60070;60022	19994;21454;21451;19998;1587					2	20	30			1	需求人物等级	20							需求人物等级	20	2					20	75			60		60070;60022	401	4			0	1	1	1	0.5	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	30	0		0			30	50	30	50	100	250				
204026	1	1004	4	牙兽种美食家	狩猎桃毛兽王与河狸兽	桃毛兽王;河狸兽	60080;60010	21114;21087;21454;19998;1587					2	80	80			1	需求人物等级	80							需求人物等级	80	1					70	325			60		60080;60010	401	4			0	1	1	1	0.5	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	90	45		0			90	110	90	110	400	550		11136		
204027	1	1004	4	愤怒的毒怪鸟	狩猎毒怪鸟与大野猪王	毒怪鸟;大野猪王	60070;60030	21114;21087;21454;19998;1587					2	80	80			1	需求人物等级	80							需求人物等级	80	1					70	325			60		60070;60030	401	4			0	1	1	1	0.5	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	90	45		0			90	110	90	110	400	550		11137		
204028	1	1004	4	坚壳的旅行笔记	狩猎大名盾蟹	大名盾蟹	60100	19994;21454;21451;19998;1587					2	30	40			1	需求人物等级	30							需求人物等级	30	2					30	125			60		60100	401	4			0	1	0.93	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	40	0		0			40	60	40	60	150	300				
204029	1	1004	4	决胜焦土的阴阳之卷	狩猎大名盾蟹和将军镰蟹	大名盾蟹;将军镰蟹	60100;60150	21114;21087;21454;19998;1587					2	85	85			1	需求人物等级	85							需求人物等级	85	1					75	350			60		60100;60150	401	4			0	1	0.93	1	0.6	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	95	47		0			95	115	95	115	425	575		11138		
204030	1	1004	10	王立委托map04-010		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204031	1	1004	10	王立委托map04-011		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204032	1	1004	10	王立委托map04-012		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204033	1	1004	10	王立委托map04-013		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204034	1	1004	10	王立委托map04-014		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204035	1	1004	10	王立委托map04-015		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204036	1	1004	10	王立委托map04-016		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204037	1	1004	10	王立委托map04-017		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204038	1	1004	10	王立委托map04-018		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204039	1	1004	10	王立委托map04-019		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204040	1	1004	10	王立委托map04-020		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204041	1	1004	10	王立委托map04-021		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204042	1	1004	10	王立委托map04-022		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204043	1	1004	10	王立委托map04-023		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204044	1	1004	10	王立委托map04-024		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204045	1	1004	4	红速龙的讨伐	讨伐红速龙	红速龙	50080						1	30	30			1	需求人物等级	30							需求人物等级	30	1									20		50080	401	4			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	40	0					40	60	40	60	150	300				
204046	1	1004	10	王立委托map04-026		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
204047	1	1004	10	王立委托map04-027		毒怪鸟	60070						2	40	10												需求人物等级	9999										60		60070	401	10			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	50	0					50	70	50	70	200	350				
